IDOJ1_TipoOrgJurídica;IDAIO_AñoInicio;CONSUI_ConsumoIntermedio;SUELDOS_salariosAño;PRESTAC;TOTPERSO_PersonalTotal;VENTA
11;2001;80140;105336;38318;10;345101
11;2012;59000;152982;56020;14;790000
14;2010;234299;185441;68005;18;1426626
11;2000;873862;271290;105998;26;21954476
11;1996;46883;116748;58080;11;5674281
4;1997;64048;110486;44204;10;3829453
14;2010;148953;204306;98392;17;3979701
11;1998;231656;52668;21882;5;3363337
14;2009;216067;436618;141107;34;6413323
11;2004;27121;220015;71079;12;6042853
11;2003;283035;0;0;12;17760413
11;1973;527199;131712;64230;9;9697370
14;2010;531455;338166;122509;25;7100909
14;2009;435386;301052;112681;28;1274041
11;2005;82548;205790;96267;13;1656378
4;2007;303435;180930;79820;11;2855338
14;2003;682250;898037;395219;28;12490340
14;2010;134566;212343;87659;13;3574592
14;2014;169955;146073;61917;12;4535063
14;1988;279416;220360;96744;19;7376584
11;2004;89640;149552;52289;14;1513437
14;2002;255280;314762;138941;12;2429538
14;2001;169390;192467;74899;12;1128048
14;1999;7577;21600;10120;2;7150
14;2003;179775;296598;125597;14;2473419
14;2007;3328076;867203;385412;73;75925730
14;2010;149743;205884;61013;8;2806347
14;2006;525488;1096152;383358;56;12308877
11;2005;7754;139717;56287;15;2190914
11;1993;202850;145302;75798;13;2458000
14;1992;205427;218675;81193;15;2051344
4;2001;69769;180925;82192;7;1586523
14;1998;332255;340356;143009;22;2026577
14;2010;4133276;359064;166398;33;25470236
14;2010;10044;0;0;1;282662
14;1980;238797;400071;179160;19;1211663
14;1996;149690;246301;94750;24;2952285
14;2001;338657;582478;220243;15;2536128
11;2003;248289;387660;191137;27;8055292
14;2003;552511;197925;79874;10;2443259
11;2005;144026;104850;40527;7;3054909
5;1986;120557;123246;41976;14;3137061
11;2004;75577;182272;65241;15;1266682
14;2005;233009;303465;126423;17;4865075
14;2006;145473;126900;56750;12;1143868
11;2001;72655;297688;119986;14;5553108
11;1986;97111;153460;63831;14;3588477
14;2010;203341;247859;78364;14;8585271
11;2008;354612;89383;43072;9;10249297
14;2010;11909;74525;33153;7;761373
14;2005;701989;344623;122612;32;10386800
14;2000;63250;181353;69613;14;8220312
14;2001;204091;319254;134054;17;3830873
11;2004;572038;129999;50690;13;7312148
11;2001;145804;303291;121683;21;6900517
14;2011;290006;146366;57562;13;2914605
14;2012;528790;449794;181814;32;1684712
14;2012;218926;161239;60392;12;4170961
14;2011;47925;206491;84372;13;3630095
14;2011;1349719;370608;137699;28;6351957
14;2011;660528;418353;178587;11;8506296
14;2011;189200;181242;69577;14;4113400
11;2011;517002;285451;88393;17;11868898
14;2011;115012;188748;65327;9;5547010
14;2011;673985;625380;241894;52;7137982
14;2010;907842;416401;170869;23;21653781
14;2011;209060;153847;60954;15;1222762
14;2012;171713;207024;81309;11;3068063
14;2012;1728810;1032134;385883;34;20110043
14;2012;4005421;2208595;585071;120;18040352
11;2008;287465;312210;131230;26;5580942
14;2013;231029;430861;186141;20;6150558
14;2013;456867;428410;180933;12;5586358
14;2013;233615;96552;39443;12;1707195
14;2013;4465970;415211;178028;58;12619201
14;2013;197414;297876;151299;26;9701498
11;2013;53588;144641;54503;13;4859970
14;2013;290928;260776;93246;22;5823026
14;2011;215058;397814;201410;20;2352518
14;2012;153796;497109;176440;40;1137201
11;2008;52430;114400;45914;10;1707431
14;2013;238591;226614;80455;15;3586761
14;2012;66352;138477;51162;15;1523461
14;2011;95400;102469;50709;11;1441555
14;2012;333945;393800;144485;19;10852291
11;2012;95321;62728;25076;6;2022560
11;2002;41603;110293;32026;11;517744
14;2012;75997;76887;28104;8;1162069
14;2013;405007;401130;170778;39;19860872
14;1997;219096;161380;62427;8;5081450
11;2006;309356;403041;162206;38;10464404
11;1986;38908;77096;23734;9;2380853
11;2007;152833;158067;49880;16;3116039
14;2011;958727;917050;402149;59;16842235
11;1980;58223;122973;42263;9;1368594
11;1999;229255;59006;25856;6;2358530
11;2008;138078;145599;51820;15;5072462
14;1997;149634;83446;32896;10;4436983
11;2003;67769;72798;29879;9;2060509
14;1995;227415;112527;51470;8;4100772
14;2010;303481;286820;124974;22;4088944
14;2007;642577;541988;191535;30;19916970
4;1999;31797;45645;22933;4;152827
14;1974;372993;139148;56014;11;3660841
11;2006;453014;421523;150980;33;12530967
11;1990;192954;131741;51017;10;4141271
11;1999;219318;388817;158582;37;8175086
11;2004;259216;161984;113881;17;6400685
14;2008;254330;205708;72284;11;1686917
5;2008;209753;218618;76422;29;3087417
14;1998;205414;181598;72060;12;4643793
11;2004;26069;100581;32242;10;842912
14;1992;145958;408819;138166;30;10621983
11;2002;184288;227324;91395;18;1905911
14;2006;80730;38375;11776;4;986548
11;2001;171928;216081;105441;21;4943757
14;2002;496056;302821;110228;18;5691336
11;2001;40696;151548;49979;15;4798422
11;2007;12439;152705;52201;15;2616964
14;1998;156321;144347;67800;13;5443676
14;2006;246192;92757;39525;6;4042231
11;2005;97604;117750;28312;11;1602326
14;1990;243809;0;0;1;2141533
14;2014;456830;213929;68423;20;8430500
14;1977;101701;88651;32596;6;1635817
11;2006;30821;43889;14596;5;933903
11;2012;89387;182316;84027;16;3007277
14;2007;178022;161443;55582;14;5359184
14;2011;116712;210504;64705;14;2630633
14;2011;486753;243456;96683;16;6368297
14;2012;122798;115252;38036;12;635070
11;2005;300850;0;0;2;1884060
14;2010;965048;824767;299600;66;12629221
11;2009;87901;108863;38723;10;3836839
11;1999;374938;250590;115771;20;10088100
14;2010;663172;108703;38766;10;20688351
14;2001;257244;171139;80440;14;3854285
14;2010;913873;361093;122180;30;42373000
11;2007;411117;690015;249045;62;19152557
11;1982;11228;26334;10645;3;124322
13;2013;934269;722704;326708;49;59222034
14;2008;217876;145622;53928;13;3288563
12;2005;17853;47434;21453;3;271812
2;2006;71270;197173;70315;12;2064815
4;2002;362447;326748;210136;17;6182192
11;2009;699996;237918;78718;24;7739231
11;1997;174043;245083;97277;25;12554909
14;2011;163560;113188;39731;6;4407963
4;1982;142916;295146;107016;16;6482043
11;2003;285388;279198;98952;27;19477597
11;1997;79793;63000;17800;6;1400000
11;2007;49733;40746;14487;5;1519513
11;2000;6429926;5338889;1896595;437;134317562
11;2010;299638;413087;140816;32;7996404
11;2011;108170;105200;72667;9;3928723
14;2010;76042;103997;46205;9;1444028
11;2011;341661;389388;146035;38;2865840
2;2013;210033;107571;37778;10;764102
9;1999;320907;168097;74369;14;8623051
14;2012;298470;65836;28500;6;2930610
11;2002;95413;202778;74564;19;2954022
11;2005;1007540;927380;436046;42;33412148
14;2008;360632;253950;86280;19;21976791
14;2011;457257;303457;159437;23;2846336
11;1997;283527;93398;38146;8;5408752
11;1989;147814;162978;57534;15;1428863
14;2003;188569;296124;112968;19;8065933
14;2009;1030319;293606;93698;25;4419027
11;2009;74606;142767;48737;12;1605631
11;1992;173498;459029;158594;39;11159678
4;2007;134332;101928;34716;9;1109384
11;2003;228011;187001;77280;16;9562499
11;1999;749722;247747;86106;10;9416767
11;2006;127385;161291;63722;9;3124924
14;2009;917730;272121;108670;22;24611652
11;2003;223373;92667;36212;9;3460726
5;2001;708701;291880;107200;17;29823136
11;1988;228813;664914;233589;20;11045591
2;1997;1273787;270487;98983;14;10265439
11;1998;241628;105336;44766;10;5245175
11;1987;38697;135299;47863;13;8007002
14;1994;423253;99214;40290;9;5130195
11;2003;575395;208680;78916;16;13196301
11;1994;233841;91451;29322;7;3778683
11;2003;150172;124493;41423;10;3440411
11;2012;666616;596094;208078;41;21500153
14;2012;177381;366516;156671;17;6855290
14;2012;222618;171498;65992;12;2519111
14;2012;595552;596439;259284;49;19343856
11;2011;216936;274863;103919;14;2888208
14;2006;548439;548487;220538;31;6955266
14;2010;161034;56303;31329;6;231015
11;2008;44142;102359;51408;9;4164134
11;2005;59169;83011;41996;9;744303
14;2009;578660;594295;254380;26;5269043
5;2007;225473;161663;71644;14;9384107
11;2004;105304;107145;38094;11;801763
11;1972;315009;184292;102333;10;3594065
4;1976;105317;197071;78862;12;894716
5;2008;1089568;161212;69136;10;5110505
14;2014;224968;151560;65502;12;2358711
11;1998;2878;11342;5108;1;2023603
4;2009;300712;158683;76538;20;4157190
14;2008;148183;154000;61100;12;4415000
5;2003;242394;178975;78105;12;3034007
5;1983;655131;232174;85088;13;3199741
14;2009;81007;173648;60005;10;1124909
14;2009;538831;336977;148670;24;12504899
11;1991;446927;432379;148530;31;12588849
11;2003;272423;95135;46411;8;2293479
14;1977;116997;173800;69771;12;2328836
14;2011;239131;154346;70014;14;3498476
14;2011;2831117;757877;373632;31;24784970
11;2005;301628;122709;52221;10;3301386
14;1997;133714;189753;86526;11;2027585
4;1999;184765;113885;43036;8;1393864
11;2000;341050;189997;85069;16;4496635
14;2014;193695;231267;74169;18;5045245
14;1993;431170;291419;106267;19;2800017
14;2003;144256;68655;32719;8;2990854
4;2003;347088;637226;249455;20;7131158
11;2003;144666;39226;16286;10;1042468
14;2010;240870;183196;83990;18;5828121
14;2000;68012;34724;11632;9;2672878
14;2007;110171;337367;141650;26;3458386
14;2000;849206;278436;105477;25;18557690
14;2013;63800;191728;77118;18;4690021
14;2005;757319;280578;96972;20;14667678
11;1994;105591;103105;33622;11;4828904
14;2010;545839;533859;245314;29;24213904
14;2007;504081;434180;184019;22;9998545
14;2010;470650;609772;252782;36;5960073
11;1997;196774;0;0;12;3259281
14;2013;193880;193085;72191;16;2766661
14;2013;261221;255401;102708;21;3164996
14;2013;341686;157653;62638;11;3761000
11;2002;85068;218436;79855;21;1804720
11;2000;124480;114257;49371;10;2249521
14;2010;771572;245998;90370;23;4198142
11;2011;20603;68581;28391;5;872314
11;2006;40312;119919;45944;11;2598995
14;2011;161934;534397;196927;47;1766499
14;1997;662870;110170;48698;10;12268027
4;2003;158467;275752;105806;14;2170426
14;1999;44475;133999;51732;11;1834204
11;1997;22134;103990;39835;10;3147560
14;2006;152620;187164;75078;16;3995514
11;1989;54457;144802;50110;13;12754992
11;2011;36879;123783;46032;8;2512186
14;2010;417306;295275;124632;27;3566454
14;2013;427882;500629;208069;31;14425144
11;1992;461594;424342;169562;37;9027804
14;1998;676715;169138;94132;8;4347525
11;1997;115322;92165;34742;8;4476446
5;2008;7124710;1911678;699073;114;90197993
11;2001;204962;190566;69552;13;4803634
14;2011;1095053;869718;318735;65;24643920
14;2012;809823;398282;135470;31;13386764
2;1984;2831768;226532;153747;67;8375981
2;1983;554083;260298;125931;12;6493961
14;2003;101897;37200;20583;8;614118
14;2010;924906;538174;232342;40;9937069
14;2007;114151;450863;164656;18;2253359
11;1999;184751;110254;65615;10;1703051
11;1998;231876;161956;62837;15;1267866
2;1995;284132;188517;80345;16;1132184
14;2005;375851;279279;165122;20;2762989
4;2009;189288;96070;31782;8;1342637
11;2002;158351;150088;64078;10;1020075
14;2011;1064465;1061365;597495;82;26398030
14;2016;257561;274143;119829;21;4547901
14;2004;147994;226735;79196;14;3363541
14;2010;108184;114410;40385;10;3855745
4;2005;157921;452190;149186;22;4273644
14;2011;121471;167955;64787;14;6100414
11;1993;29032;87027;38150;8;3524000
11;1999;227422;268889;94818;23;2944068
14;2001;359418;127386;44810;12;15559897
14;2012;366552;334899;118746;22;3459931
14;2008;91036;436714;159951;38;1633259
14;2011;228103;315146;111591;27;5439065
14;2011;342791;395316;174703;38;1482531
4;2004;311676;102579;47029;8;3051725
4;2009;45701;168343;60358;14;10621089
11;2006;410446;11768;4688;4;3556769
11;1990;35307;166548;55755;12;3427254
11;1999;39024;54800;22920;6;2143504
14;2010;55368;100620;54791;8;4040502
11;1992;196663;110153;48803;10;2477240
14;1993;156816;93515;43651;6;2502602
11;1997;148544;176795;72882;16;5474676
14;1996;225360;497075;213838;37;9823770
11;1980;301696;123952;49919;11;806142
14;2003;112271;41840;21929;3;559592
4;1986;81640;102764;49697;10;594018
11;2004;505990;106932;102363;10;20044440
14;2010;451746;589223;185924;48;14743925
11;1999;222889;262931;105716;26;9097056
11;2006;146013;283531;121062;26;15386206
11;2005;507351;391445;129533;32;18520500
14;2013;223138;304742;125413;16;8408378
11;1996;27991;74387;30240;5;694229
14;1996;111120;132331;43688;12;628433
14;2013;459005;1054106;444014;101;11800883
11;2007;104699;395301;96760;31;6971060
14;2008;169592;364412;145951;27;9663144
11;2000;36216;52666;20479;5;1993339
4;2006;457258;158882;48869;13;8771640
14;2009;69304;94509;45861;10;607282
4;1999;49903;100370;37659;8;1643960
14;2009;51963;140762;51565;4;236604
14;2010;191904;99420;39742;14;2999758
14;1978;149509;151639;101205;14;2713742
14;2010;14915;10560;4042;1;79638
14;2011;254316;300130;112282;15;9987872
4;2009;407565;312149;126085;10;7566854
4;1961;124237;141289;40252;10;2362501
4;2004;319695;421043;153993;21;6652463
4;2007;537165;177172;62892;13;6914499
4;2005;381119;366896;150646;34;7070135
14;2011;707707;271005;100132;28;14798779
11;2006;58185;322303;123798;27;4719325
5;2007;519318;135209;69489;10;4530555
4;1996;182158;188959;70444;11;4805544
14;1979;246610;154615;50991;13;3486598
14;1981;88496;396026;145198;18;3029314
11;1992;21224;85791;39743;6;2845539
11;2000;661581;211420;116103;21;11351508
14;2010;190269;333743;135495;15;7737104
14;2001;210701;574425;252546;37;4574844
14;2011;133289;187895;57754;15;1890340
14;2011;3659029;1535105;562603;70;47291781
14;2012;514753;470133;197741;36;6181216
14;2012;282385;532059;207363;20;6369892
4;1997;146038;254977;111836;22;2388520
11;2002;65695;196540;78369;18;5868140
11;2004;29759;38508;12210;2;2281717
14;2006;1398930;656090;293448;26;25309377
11;2001;285129;55991;27298;4;1835087
11;2007;137300;31600;16182;4;3980006
11;2003;74456;278345;86436;26;6175061
11;1994;305550;196565;82383;17;3762460
14;2003;195543;278384;90433;11;5689814
11;1982;76027;96451;35884;9;4434716
4;1999;445535;191436;101736;18;9295908
11;1993;74179;103961;48257;8;2306016
4;1997;89956;124779;51640;10;1294507
14;2002;29951;162900;97335;15;1730467
14;2011;59115;108330;51027;12;1401891
14;2012;881302;211530;73508;12;9856127
14;2011;629511;397623;191993;33;3778740
14;2003;140143;112853;69043;7;4645334
14;2010;215213;54123;21876;5;935866
14;2011;513337;526682;212889;50;5399693
4;2001;305136;329422;179045;17;8303490
4;1999;1205190;190566;85353;13;5116234
14;2007;176973;195439;76976;12;3749088
11;1998;228205;182918;63826;15;5510309
4;1988;481152;147496;67560;14;4320003
11;1992;280629;678161;346047;23;10139728
14;2010;1042734;665666;361983;62;16619069
14;2001;1102445;242509;98759;16;8600562
11;2006;20645;12805;5280;3;436716
14;2007;74990;232593;85575;20;5086528
14;2009;34243;49387;19238;5;473147
4;1997;328943;315683;136899;14;17130112
3;2005;647393;364760;138406;17;7893278
4;2004;347416;168392;65515;9;6798751
14;2010;664051;828961;381221;71;14353826
14;2009;349756;163606;73557;14;9172728
4;2006;165361;247080;141996;23;6165121
11;1998;598415;551300;231374;48;12503929
11;1994;32599;102428;37261;9;3569260
11;2004;238886;231921;93849;18;11154707
14;2010;28157;37006;15998;5;103733
14;1990;206853;110212;53820;10;2444130
11;2001;116836;76683;39094;6;5295883
11;2010;319504;279006;122603;17;10328859
11;2000;354742;153591;61713;13;5368775
14;2000;208720;309420;120744;19;2577116
14;2011;3408080;1528558;526870;87;53483918
11;2000;63061;82271;39921;9;2700046
14;2005;231240;118366;49927;11;6285499
14;2003;163206;200139;85871;19;7754530
14;1997;81398;127712;49863;6;2147091
11;2003;98161;125186;48215;13;7431830
11;2004;92884;63208;38719;6;4778291
11;1985;141587;167538;69415;11;3358705
11;2002;283409;532842;209434;33;8931875
11;1989;947666;178922;69729;15;21218362
11;2003;100686;64080;24740;6;4926300
14;2004;93436;24933;9690;2;827350
14;2009;299452;116407;54395;11;5373296
11;1995;47262;239724;96819;23;2348240
4;2005;368654;290589;143142;10;8869456
14;2003;2144983;621922;500788;33;45539598
11;1989;519666;87272;71974;8;7926232
11;2009;164189;102969;37108;9;3012579
14;1998;724001;780685;319799;26;27671531
11;2007;125017;131166;51268;16;7158508
14;2006;248760;75473;30188;7;1677710
11;2000;200126;120390;45435;9;4049809
11;2001;69952;62124;33250;7;349506
14;2011;73731;121648;54459;10;2071976
14;2012;87497;192695;99002;16;9748592
14;2012;651526;278754;105091;26;6839437
14;2014;301678;170185;69789;16;4814337
14;1969;1154721;1624636;542158;70;34096110
11;1976;197968;332304;144143;26;2247892
5;1987;722130;504465;172275;40;6958801
14;1986;231549;148545;85385;13;882800
4;1969;161032;90649;29239;6;963324
5;1968;4151110;1781807;965477;100;46423371
5;1969;969845;1250731;564314;50;23089633
4;1990;822246;150622;55823;17;5219340
5;1968;547365;478894;189562;17;7318729
5;1962;67036097;80686116;31770373;928;315494193
14;1989;396506;737849;259652;35;4820764
5;1989;662168;1482444;493006;98;6435981
14;1992;631512;376082;119796;13;6943075
4;1979;56233194;47699574;16067664;2571;981200862
5;1989;3227750;3842918;1795369;171;34346340
5;1954;26152922;19190586;6170588;696;397462847
13;1978;173779;89331;69332;6;1916650
4;1981;2908769;3119470;1131847;250;37588000
4;1989;268402;255320;102471;16;2608326
14;1984;1002377;704963;387665;74;5173367
11;1981;100515;91316;31214;11;392635
14;1986;5822400;4186036;1266127;260;16284749
14;1976;1570870;203391;104307;34;3010851
5;1986;1333564;1367067;435552;39;20134704
14;1988;3265052;1814921;803292;139;17169965
5;1968;56788;74485;38688;7;729239
14;1978;712808;1310801;1031777;103;15409266
14;1953;21217691;6924429;2436712;238;108950604
14;1999;5808664;4118232;1493092;153;121799050
14;1986;511886;448706;175591;34;10081383
14;1993;831891;615495;210165;48;13855202
14;1969;1146134;708984;304111;43;10649762
14;1990;290504;914695;455435;57;6910429
4;1988;982075;1229843;1045105;89;20583085
5;2000;309342;146575;73906;10;962266
14;1975;55754;203283;48554;18;396930
14;2002;155574;595739;205967;31;4805107
5;1982;363618;819517;274088;56;5096409
4;1992;342001;619442;290389;53;12160116
5;1994;525781;300551;162446;14;4612359
4;1977;432271;199319;83006;14;5012029
14;1969;81136;165433;94410;17;761582
11;1972;136073;208793;79924;15;2678982
14;2005;1413989;197845;77006;16;8691686
14;1935;2907032;985384;379060;79;27534595
14;2002;83602;133040;52434;7;1724689
4;1981;191939;351285;133363;23;3260839
5;1981;6293568;5719906;2043602;189;59359422
5;1976;10112880;5353683;3172155;257;78690807
4;1991;222488;73735;31305;8;1277606
14;1992;2218951;2375513;837846;125;55454502
14;1988;587416;629889;227630;52;14370736
5;1994;6728209;5314220;1825303;366;86155094
14;1981;675877;1462593;646069;66;12929996
14;1986;693955;859947;347931;53;7001943
14;1995;10116753;5260594;1913887;361;208600283
11;1990;310269;248779;107591;20;26878502
14;2002;409744;329711;119796;29;4904123
11;1993;176331;0;0;7;6704771
14;1988;194810;305544;123902;23;2372766
5;1998;2646064;1076650;576350;93;47818297
14;1997;1137125;1855931;814937;73;20543622
14;1979;132179;284789;75227;13;2146076
11;1988;128817;88540;47650;7;3468499
14;1992;135037;355033;148844;30;1214647
14;1985;574613;520347;182860;29;9188434
14;1983;4078850;1409311;669581;97;8491431
2;1986;483700;317866;113729;17;4864837
14;1985;1206048;489645;266946;47;12642491
2;1996;772279;1656409;348824;84;21792701
14;1970;700061;205266;97030;14;6200447
11;1990;261776;96387;41047;8;20314190
11;1981;210923;217532;80668;17;2770592
5;2000;3940213;3650495;1300957;194;86169604
14;1997;3420903;1566774;581650;138;40237010
3;1991;994653;495693;182911;24;7559356
14;1988;282329;111937;51480;12;2450496
4;1991;3715680;1287012;652085;142;69151079
4;1990;364886;155680;56898;18;9017555
14;1998;429237;474319;204599;31;9550906
14;1996;750364;857707;339178;35;10433192
4;1994;8864898;717442;290933;171;112682942
2;1995;22040;162840;48417;10;3057231
14;1985;634229;838180;445178;26;9521177
14;1995;2758711;2601146;939607;170;37045567
11;1983;164388;159674;55723;16;3776000
11;1994;99270;94673;32362;8;3476017
14;1998;476235;277684;133865;30;6146169
14;1997;564077;10882;4984;19;6641359
14;1996;2321250;5178353;1580740;206;90454160
5;1994;85166;72657;22929;3;197150
14;1997;537077;157365;56034;5;3579833
11;1986;254165;241476;85973;10;3444782
4;1976;133866;194022;71370;11;1127789
14;1998;348198;480616;191134;25;11032537
4;1997;125550;143312;59350;14;7660203
4;1990;2666482;341506;170662;60;6560826
14;1991;637138;202865;80061;15;5520183
4;1994;317743;443684;235891;14;3513880
14;1988;135404;148522;60448;8;1431291
4;1982;77903;190973;135265;14;6034644
14;1993;110946;114351;53696;12;2267112
14;1998;4612507;3322064;1142401;172;98434610
4;1997;658021;325213;114187;30;9063727
4;1990;194442;214814;72107;15;9589412
5;1985;2856018;1667530;644949;116;78594810
4;1995;72226;175723;46315;19;711308
11;1991;193821;498957;171329;40;3046547
5;1992;127838;313085;119582;25;1556382
14;1993;767030;351865;120104;13;5137256
11;1998;794387;491989;148541;55;3636111
14;1996;174929;218980;113959;10;9740216
11;1962;160441;111552;33086;11;5709343
14;2001;10342;13084;4806;1;70091
4;2002;2438726;1373871;507099;73;114302278
5;1977;523864;116889;46451;10;1513087
4;1975;303336;124795;55833;14;3449042
14;2000;1033799;211573;95367;13;3807632
14;2003;460506;57739;19760;9;6216553
14;2000;1235055;558568;219447;30;9926905
14;2005;1560056;1849139;721534;102;39877214
14;2004;687119;64561;26455;31;11803988
5;1981;328135;193717;96049;7;6274053
14;2000;217617;132142;43781;11;2947282
14;1996;216548;296941;100255;14;5269771
14;2004;137889;256737;91652;11;3930581
12;1980;1619277;1182423;508784;53;95753345
14;2007;148771;120788;55035;10;2536372
11;2003;131361;179734;73670;20;1310016
11;1995;566022;317761;143360;26;7210884
5;2008;240700;597700;219300;45;5042748
14;2002;4564773;1141436;341854;241;42235776
14;2006;362696;302766;113863;22;3607633
14;1999;604483;343163;139312;19;5649994
14;2004;234438;247756;75621;17;7836328
14;2001;900310;47790;4173;47;23895258
14;2002;517702;380473;157728;35;7644403
14;1996;778101;880911;408557;72;16800899
11;2005;380541;607485;206472;51;9491749
14;1995;267077;199106;75359;16;4416552
14;2004;259945;202257;89525;20;1833341
14;2001;3624226;3610764;1343901;282;65150393
11;2005;1151616;96210;34096;30;25867437
5;1995;1115845;706891;299217;67;4992688
14;2003;149266;268607;178578;32;6077889
14;1996;2774741;2487782;1031453;187;58865445
14;2005;4516025;4374768;1814115;369;121064278
11;1985;573795;2288134;870553;133;28310145
5;1990;197227;359231;140291;18;5362219
14;1990;1116385;1274058;394933;68;12348486
14;2001;7428351;3129518;1160855;226;117588241
14;2009;562978;315337;106398;29;7415680
14;1999;957030;712776;271580;54;5751335
11;2003;19170;53557;20448;6;299195
5;2003;7011927;6853924;3090599;286;114855017
5;2002;656234;146886;53095;14;5653616
14;1999;1042351;940919;359990;76;28350595
14;2003;1548819;102908;27536;42;17426451
14;2006;1469565;1053248;324018;80;24935011
14;2008;623285;146555;50151;20;9185667
11;1996;92375;435717;162549;43;5242578
14;1989;1056097;1025787;432106;90;24290093
14;1998;436935;1410663;871882;161;21976940
11;1986;1026813;399939;172324;27;21243336
11;1999;139117;73695;26497;10;1741610
11;2001;77214;387100;105582;37;1511244
14;1996;2522059;529146;230052;123;12107460
11;1992;45754;51902;20276;8;1494875
11;1981;4664845;943614;473590;51;26338740
4;1991;525793;259338;89493;18;9403221
4;1991;120311;265142;80619;20;1182527
14;1992;149742;185916;51863;9;1559743
5;1993;317499;500941;164138;24;4113546
14;1994;833070;1173509;560180;22;9055784
5;1994;858466;1092951;404745;44;9927236
14;1995;680611;383303;130702;20;2989585
2;2001;2181775;731259;261854;82;27211318
14;2001;116000;50197;17685;4;10257639
4;2003;2825123;811773;282573;38;26307856
14;2004;1072569;516162;180160;44;17743390
5;2003;749471;612438;266225;38;12408183
14;2002;10246;0;0;1;826664
14;1996;10329976;1234095;512571;51;17686612
14;1998;1369456;1812584;800840;104;8896142
2;2005;1045142;583704;234562;37;13440191
5;1963;1108087;563719;188860;34;6021883
4;2011;303174;190395;102855;14;1181162
14;2005;7683721;6320429;2373573;249;63843694
14;2006;1616859;729770;389276;78;65319156
14;2005;1750311;832303;318949;65;31752772
14;2006;1614274;485036;219429;38;3493658
14;2006;398210;736205;289880;70;3222357
14;2006;351671;958501;347062;78;4763394
14;2006;157021;107351;43650;12;328372
14;2007;159959;190100;76902;14;1100000
14;2009;1490582;1894892;766262;130;27917904
14;2006;499978;262250;119834;11;1621956
11;1999;1019316;177809;75223;12;19054146
14;2003;44309;88544;32166;7;730159
11;2005;254355;296306;98723;29;5851944
11;2000;409868;253485;109972;14;7370762
11;2004;79222;43041;16198;4;2824307
11;1976;363795;20915;9469;1;658995
11;1978;272317;297498;92923;24;12473136
11;2010;1105960;1262795;554600;110;13914333
14;2000;543694;439685;157666;36;12225805
14;2006;734981;648525;238751;40;25954211
14;2009;201598;123570;42631;11;9507264
11;2002;88240;107622;56115;13;9114324
11;2003;56218;73608;26505;6;1253398
14;2002;450393;360752;156847;30;3439972
14;2007;81305;94956;38123;9;548045
4;1992;151089;341906;115161;22;7201557
14;1994;126193;101738;42670;8;3143362
14;1994;351802;502051;234865;18;6002869
14;1996;20310;12500;4540;3;254154
14;1997;176991;212012;80735;10;1491867
5;2001;250727;380342;100952;9;2472721
14;2003;263660;230035;74963;18;4751365
14;2004;186687;281972;113959;27;3628155
14;2004;598018;146735;58707;13;4873480
14;2004;488832;155457;48398;13;4619042
14;2003;522494;137895;46344;12;342663
14;2004;205839;444055;219460;34;3036003
14;1999;607649;109511;39357;14;14190238
4;2004;465516;244108;89198;20;5585012
13;2002;3802263;789601;398118;23;168923598
14;1967;1300449;1798041;667814;80;31511521
4;2006;201207;115213;54787;7;2284236
14;2007;864905;507831;190925;26;6865640
14;2008;1065375;419068;188729;38;24690126
4;2009;1227691;1288153;459132;107;37212185
14;2009;380986;543609;227106;42;9132436
14;2009;835265;741801;266652;59;18865734
14;2009;536855;404546;168536;42;3281937
11;2008;476022;516822;245300;45;3480152
14;2008;762146;1229697;590695;104;5475133
11;1982;307078;298074;94158;19;1088644
14;1990;403877;430031;268443;15;4446108
14;2010;354764;291277;121241;20;6661512
14;2002;441092;241853;115304;19;4968175
2;1992;1125988;512154;249370;30;9696793
2;1995;828039;532669;180691;51;10103731
2;2007;261658;259675;109599;12;5802467
4;1996;938554;286084;111279;14;3250457
11;1991;567121;187393;87766;16;5783212
11;1991;671082;160609;61995;15;11482265
14;1999;615618;667315;195850;56;7511148
14;1990;303750;253348;101026;15;7377422
11;2003;67533;105336;54440;10;6259503
11;1991;400445;394902;135967;38;13243187
14;1994;754000;818739;347599;36;21943667
14;1974;918754;665987;305832;36;14117302
14;1997;1645208;752370;263483;62;23878285
5;1999;251709;425897;153834;23;6082490
4;2005;1023729;676419;278469;27;63185219
14;2001;47901;87649;41773;9;152286
4;1990;185642;424370;168804;9;2754667
14;2001;291165;152730;80819;14;3752885
14;2001;96223;178507;81166;17;1360529
14;2003;208486;272525;143399;14;11738241
4;2000;194260;234461;71328;17;4862766
14;1989;531878;330375;151697;25;3967954
4;2005;803865;516999;211511;21;17321046
14;2006;1059857;242629;147334;34;8579006
2;1995;621680;179411;51983;16;8442178
14;1997;240291;169554;76670;8;5617245
9;2005;160583;420282;138486;28;7536819
14;2012;328963;164750;89876;14;17432283
14;2009;230108;284356;99963;24;11466230
14;2011;102443;59760;27661;3;3168667
5;2003;9338732;6773733;2251608;220;55791190
14;1986;222689;178698;64601;17;1220976
11;1995;164072;277172;106954;27;4246202
11;1995;62674;79572;34582;10;1083492
11;1988;142900;108556;44040;10;2180270
11;1996;355844;128226;49151;13;1610279
14;1976;597244;577963;198777;19;13866472
5;2009;201987;203744;76689;14;4927126
14;1983;85878;768723;335028;33;1515331
14;2009;3694293;1591724;549461;100;60477476
14;1998;168893;511891;494171;11;6173716
